location,statedescription,sectorid,sectordescription,fueltypeid,fueltypedescription,generation,generation-units,year,month
CA,California,1,Electric Utility,WAS,renewable waste products,4.30937,thousand megawatthours,2023,9
CA,California,1,Electric Utility,WND,wind,61.049,thousand megawatthours,2023,9
CA,California,1,Electric Utility,WNT,onshore wind turbine,61.049,thousand megawatthours,2023,9
CA,California,1,Electric Utility,WOO,waste oil and other oils,0.163,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,ALL,all fuels,3254.84336,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,AOR,all renewables,301.113,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,BIS,bituminous coal and synthetic coal,196.07445,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,BIT,bituminous coal,196.07445,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,COL,"coal, excluding waste coal",1702.11772,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,COW,all coal products,1702.11772,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,DFO,distillate fuel oil,7.02072,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,DPV,estimated small scale solar photovoltaic,0.0,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,FOS,fossil fuels,2805.33636,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,HPS,hydro-electric pumped storage,2.928,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,HYC,conventional hydroelectric,145.477,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,NG,natural gas,1096.19793,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,NGO,natural gas & other gases,1096.19793,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,OTH,other,-0.011,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,PEL,petroleum liquids,7.02072,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,PET,petroleum,7.02072,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,REN,renewable,446.59,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,SPV,solar photovoltaic,1.32,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,SUB,subbituminous coal,1506.04327,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,SUN,solar,1.32,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,TPV,estimated total solar photovoltaic,1.32,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,TSN,estimated total solar,1.32,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,WND,wind,299.793,thousand megawatthours,2023,9
CO,Colorado,1,Electric Utility,WNT,onshore wind turbine,299.793,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,ALL,all fuels,381.95307,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,AOR,all renewables,6.56491,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,BIO,biomass,5.84291,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,BIS,bituminous coal and synthetic coal,136.91521,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,BIT,bituminous coal,136.91521,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,COL,"coal, excluding waste coal",136.91521,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,COW,all coal products,136.91521,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,DFO,distillate fuel oil,0.37707,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,DPV,estimated small scale solar photovoltaic,0.0,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,FOS,fossil fuels,369.01916,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,HYC,conventional hydroelectric,6.372,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,LFG,landfill gas,5.84291,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,MLG,municiapl landfill gas,5.84291,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,NG,natural gas,231.72688,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,NGO,natural gas & other gases,231.72688,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,OTH,other,-0.003,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,PC,petroleum coke,0.0,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,PEL,petroleum liquids,0.37707,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,PET,petroleum,0.37707,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,REN,renewable,12.93691,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,SPV,solar photovoltaic,0.191,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,SUB,subbituminous coal,0.0,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,SUN,solar,0.191,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,TPV,estimated total solar photovoltaic,0.191,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,TSN,estimated total solar,0.191,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,WAS,renewable waste products,5.84291,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,WND,wind,0.531,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,WNT,onshore wind turbine,0.531,thousand megawatthours,2023,9
IL,Illinois,1,Electric Utility,WOO,waste oil and other oils,0.0,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,ALL,all fuels,2810.37002,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,AOR,all renewables,12.284,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,BIS,bituminous coal and synthetic coal,0.0,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,BIT,bituminous coal,0.0,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,COL,"coal, excluding waste coal",0.0,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,COW,all coal products,0.0,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,DFO,distillate fuel oil,0.83615,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,DPV,estimated small scale solar photovoltaic,0.0,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,FOS,fossil fuels,951.57202,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,HPS,hydro-electric pumped storage,-44.66,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,HYC,conventional hydroelectric,1891.198,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,NG,natural gas,942.13778,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,NGO,natural gas & other gases,942.13778,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,OTH,other,-0.024,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,PEL,petroleum liquids,9.43424,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,PET,petroleum,9.43424,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,REN,renewable,1903.482,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,RFO,residual fuel oil,6.21797,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,TPV,estimated total solar photovoltaic,0.0,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,TSN,estimated total solar,0.0,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,WND,wind,12.284,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,WNT,onshore wind turbine,12.284,thousand megawatthours,2023,9
NY,New York,1,Electric Utility,WOO,waste oil and other oils,2.38012,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,ALL,all fuels,9081.27634,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,AOR,all renewables,63.655,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,BIO,biomass,46.639,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,COL,"coal, excluding waste coal",2688.82216,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,COW,all coal products,2688.82216,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,DFO,distillate fuel oil,1.53928,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,DPV,estimated small scale solar photovoltaic,0.0,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,FOS,fossil fuels,8981.46234,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,HYC,conventional hydroelectric,36.235,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,LIG,lignite coal,173.68481,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,NG,natural gas,6291.1009,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,NGO,natural gas & other gases,6291.1009,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,OB2,biomass,0.0,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,OBW,biomass,0.0,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,ORW,other renewables,0.0,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,OTH,other,-0.076,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,PEL,petroleum liquids,1.53928,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,PET,petroleum,1.53928,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,RC,refined coal,0.0,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,REN,renewable,99.89,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,RFO,residual fuel oil,0.0,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,SPV,solar photovoltaic,1.205,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,SUB,subbituminous coal,2515.13736,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,SUN,solar,1.205,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,TPV,estimated total solar photovoltaic,1.205,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,TSN,estimated total solar,1.205,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,WAS,renewable waste products,0.0,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,WND,wind,15.811,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,WNT,onshore wind turbine,15.811,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,WOO,waste oil and other oils,0.0,thousand megawatthours,2023,9
TX,Texas,1,Electric Utility,WWW,wood and wood wastes,46.639,thousand megawatthours,2023,9
CA,California,1,Electric Utility,ALL,all fuels,8472.31492,thousand megawatthours,2023,8
CA,California,1,Electric Utility,AOR,all renewables,165.46375,thousand megawatthours,2023,8
CA,California,1,Electric Utility,BIO,biomass,3.44875,thousand megawatthours,2023,8
CA,California,1,Electric Utility,DFO,distillate fuel oil,2.90093,thousand megawatthours,2023,8
CA,California,1,Electric Utility,DPV,estimated small scale solar photovoltaic,0.0,thousand megawatthours,2023,8
CA,California,1,Electric Utility,FOS,fossil fuels,3560.37417,thousand megawatthours,2023,8
CA,California,1,Electric Utility,GEO,geothermal,62.723,thousand megawatthours,2023,8
CA,California,1,Electric Utility,HPS,hydro-electric pumped storage,36.174,thousand megawatthours,2023,8
CA,California,1,Electric Utility,HYC,conventional hydroelectric,3056.213,thousand megawatthours,2023,8
CA,California,1,Electric Utility,LFG,landfill gas,0.27305,thousand megawatthours,2023,8
CA,California,1,Electric Utility,MLG,municiapl landfill gas,0.27305,thousand megawatthours,2023,8
CA,California,1,Electric Utility,NG,natural gas,3557.34424,thousand megawatthours,2023,8
CA,California,1,Electric Utility,NGO,natural gas & other gases,3557.34424,thousand megawatthours,2023,8
CA,California,1,Electric Utility,NUC,nuclear,1657.704,thousand megawatthours,2023,8
CA,California,1,Electric Utility,OB2,biomass,3.1757,thousand megawatthours,2023,8
CA,California,1,Electric Utility,OBW,biomass,3.1757,thousand megawatthours,2023,8
CA,California,1,Electric Utility,OOG,other gases,0.0,thousand megawatthours,2023,8
CA,California,1,Electric Utility,ORW,other renewables,3.1757,thousand megawatthours,2023,8
CA,California,1,Electric Utility,OTH,other,-3.614,thousand megawatthours,2023,8
CA,California,1,Electric Utility,PEL,petroleum liquids,3.02993,thousand megawatthours,2023,8
CA,California,1,Electric Utility,PET,petroleum,3.02993,thousand megawatthours,2023,8
CA,California,1,Electric Utility,REN,renewable,3221.67675,thousand megawatthours,2023,8
CA,California,1,Electric Utility,RFO,residual fuel oil,0.0,thousand megawatthours,2023,8
CA,California,1,Electric Utility,SPV,solar photovoltaic,36.043,thousand megawatthours,2023,8
CA,California,1,Electric Utility,SUN,solar,36.043,thousand megawatthours,2023,8
CA,California,1,Electric Utility,TPV,estimated total solar photovoltaic,36.043,thousand megawatthours,2023,8
CA,California,1,Electric Utility,TSN,estimated total solar,36.043,thousand megawatthours,2023,8
CA,California,1,Electric Utility,WAS,renewable waste products,3.44875,thousand megawatthours,2023,8
CA,California,1,Electric Utility,WND,wind,63.249,thousand megawatthours,2023,8
CA,California,1,Electric Utility,WNT,onshore wind turbine,63.249,thousand megawatthours,2023,8
CA,California,1,Electric Utility,WOO,waste oil and other oils,0.129,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,ALL,all fuels,3986.59962,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,AOR,all renewables,347.733,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,BIS,bituminous coal and synthetic coal,241.9497,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,BIT,bituminous coal,241.9497,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,COL,"coal, excluding waste coal",1838.21827,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,COW,all coal products,1838.21827,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,DFO,distillate fuel oil,2.78765,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,DPV,estimated small scale solar photovoltaic,0.0,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,FOS,fossil fuels,3457.47262,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,HPS,hydro-electric pumped storage,3.619,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,HYC,conventional hydroelectric,177.789,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,NG,natural gas,1616.4667,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,NGO,natural gas & other gases,1616.4667,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,OTH,other,-0.014,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,PEL,petroleum liquids,2.78765,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,PET,petroleum,2.78765,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,REN,renewable,525.522,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,SPV,solar photovoltaic,1.438,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,SUB,subbituminous coal,1596.26857,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,SUN,solar,1.438,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,TPV,estimated total solar photovoltaic,1.438,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,TSN,estimated total solar,1.438,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,WND,wind,346.295,thousand megawatthours,2023,8
CO,Colorado,1,Electric Utility,WNT,onshore wind turbine,346.295,thousand megawatthours,2023,8
IL,Illinois,1,Electric Utility,ALL,all fuels,447.48736,thousand megawatthours,2023,8
IL,Illinois,1,Electric Utility,AOR,all renewables,7.53984,thousand megawatthours,2023,8
IL,Illinois,1,Electric Utility,BIO,biomass,6.79084,thousand megawatthours,2023,8
IL,Illinois,1,Electric Utility,BIS,bituminous coal and synthetic coal,137.38213,thousand megawatthours,2023,8
IL,Illinois,1,Electric Utility,BIT,bituminous coal,137.38213,thousand megawatthours,2023,8
IL,Illinois,1,Electric Utility,COL,"coal, excluding waste coal",137.38213,thousand megawatthours,2023,8
IL,Illinois,1,Electric Utility,COW,all coal products,137.38213,thousand megawatthours,2023,8
IL,Illinois,1,Electric Utility,DFO,distillate fuel oil,0.3585,thousand megawatthours,2023,8
IL,Illinois,1,Electric Utility,DPV,estimated small scale solar photovoltaic,0.0,thousand megawatthours,2023,8
IL,Illinois,1,Electric Utility,FOS,fossil fuels,433.37351,thousand megawatthours,2023,8
IL,Illinois,1,Electric Utility,HYC,conventional hydroelectric,6.577,thousand megawatthours,2023,8
IL,Illinois,1,Electric Utility,LFG,landfill gas,6.79084,thousand megawatthours,2023,8
IL,Illinois,1,Electric Utility,MLG,municiapl landfill gas,6.79084,thousand megawatthours,2023,8
IL,Illinois,1,Electric Utility,NG,natural gas,295.63289,thousand megawatthours,2023,8
IL,Illinois,1,Electric Utility,NGO,natural gas & other gases,295.63289,thousand megawatthours,2023,8
IL,Illinois,1,Electric Utility,OTH,other,-0.003,thousand megawatthours,2023,8
IL,Illinois,1,Electric Utility,PC,petroleum coke,0.0,thousand megawatthours,2023,8
IL,Illinois,1,Electric Utility,PEL,petroleum liquids,0.3585,thousand megawatthours,2023,8
IL,Illinois,1,Electric Utility,PET,petroleum,0.3585,thousand megawatthours,2023,8
IL,Illinois,1,Electric Utility,REN,renewable,14.11684,thousand megawatthours,2023,8
IL,Illinois,1,Electric Utility,SPV,solar photovoltaic,0.23,thousand megawatthours,2023,8
